Age,Income,Education_Level,Credit_Score,Purchase_Amount,Satisfaction_Score,Product_Category,Region,Is_Returning_Customer,Website_Visit_Frequency,Time_on_Website_Minutes,Membership_Status,Churn,Spending_Score,Polynomial_Target,Education_Level_Code,Product_Category_Code,Region_Code,Membership_Status_Code
25,52556.243335632316,High School,665.1696270465101,186.38726283982496,5,Sports,East,0,3,19.483987413026504,Platinum,0,20134.539697294927,2114.715953888406,0,3,2,3
56,52408.60971574797,High School,692.0660967458391,36.720121516785895,3,Clothing,East,0,7,19.250716995791034,Gold,1,23389.31251401721,324.0387750309121,0,1,2,2
43,50045.69030230122,PhD,622.4492958190247,213.38574979140424,4,Home,East,1,3,23.653251508409905,None,0,21349.18310317432,2360.282064097336,3,2,2,0
51,56554.072546195246,Bachelor,699.316165890578,307.1643280860176,8,Sports,South,0,6,12.093592489367971,Gold,1,33374.91902916211,1480.151456822967,1,3,1,2
20,67859.69412179512,Master,669.7764389506939,89.44009009684207,7,Electronics,East,1,4,23.212593032432174,Gold,0,32641.464130553584,2416.161879905925,2,0,2,2
67,64243.312031619855,Master,767.7737849157745,156.05542450116835,5,Home,West,1,4,17.371381430513956,Silver,0,18982.949455729744,754.5748288084674,2,2,3,1
29,27726.53047325145,High School,758.6509862607428,224.68300840325972,2,Electronics,East,1,0,19.170240242375495,Silver,1,8368.078865144107,463.3102170639813,0,0,2,1
18,11691.182976470678,Master,656.7097215440918,293.9631975820613,6,Clothing,East,0,9,18.484758599109828,Platinum,0,-1785.14676871776,1645.5294180923622,2,1,2,3
61,64014.79866858911,Bachelor,672.4581144216652,166.3831537774888,6,Home,East,0,5,18.231768425800993,Silver,1,34619.809746184066,3719.349891281625,1,2,2,1
22,29496.819523768685,Master,676.3026217195803,148.08122530505779,10,Clothing,North,0,1,11.813144910144175,Silver,1,8853.948248429268,566.782910956791,2,1,0,1
47,46628.518971609745,High School,657.4170261920189,52.33076431879377,10,Clothing,West,1,5,18.986428295802092,Platinum,1,19385.081800878826,1665.5544861712424,0,1,3,3
47,32448.304609109608,High School,689.7512492014064,207.75785969810798,6,Clothing,West,1,3,7.805842908160974,Platinum,1,24035.835851919066,522.0960867543936,0,1,3,3
34,22970.293436299704,Bachelor,642.0858965556205,353.1557030107808,9,Clothing,South,1,3,25.476330282187988,Platinum,0,13729.026914795417,2235.4721966071306,1,1,1,3
65,58121.94092307182,Bachelor,623.4692332531237,220.8018846473507,8,Clothing,South,1,7,16.90909774972294,Platinum,1,22378.035721343782,2319.0043552104225,1,1,1,3
64,61387.327404539705,Master,711.1355611950135,198.3290765612215,8,Home,East,0,9,20.799853333207405,Gold,0,34998.90576738368,665.6875285698991,2,2,2,2
40,41352.34398909921,Master,711.4764792110906,224.15617330752391,1,Electronics,North,0,5,18.40908679148587,Gold,1,17187.014218494587,3247.7302664599633,2,0,0,2
32,11134.365617826348,High School,639.7842120170004,199.16809970385484,5,Home,South,0,5,15.182925044831714,Platinum,0,9779.932681793049,20.19371649843856,0,2,1,3
54,41806.33327621276,Bachelor,724.76777153813,139.02392208049025,7,Home,South,1,4,12.296252175308986,Platinum,0,17921.5067546111,3598.0529088341546,1,2,1,3
38,55877.060081038195,Bachelor,648.4211135417335,261.7459936758279,6,Home,East,1,2,11.34831382994056,None,0,22178.392614595137,3328.8688734311036,1,2,2,0
31,27816.32646838807,Bachelor,692.6582619018991,216.93211423338158,5,Sports,East,0,6,18.89683257188905,None,0,8760.820534217213,2246.8969184509956,1,3,2,0
19,52750.39879668733,Master,721.0172006306228,201.3209938950243,8,Sports,South,0,8,18.63496057524398,None,1,27973.33970632146,2837.211317587086,2,3,1,0
28,49770.35226240507,Bachelor,678.3193717648144,126.84754795413126,3,Home,South,1,6,17.792242419364808,Silver,1,28570.282462768733,1760.2902683581826,1,2,1,1
68,58689.37249401632,High School,702.7370456070568,297.7630948951069,6,Electronics,West,0,4,14.411169000768632,Gold,0,31286.68846170534,582.0289790676313,0,0,3,2
56,51793.705526212296,High School,654.1785178056214,249.85270589998325,5,Home,North,0,7,17.066179575527855,Gold,0,23873.649413458217,2270.085535498027,0,2,0,2
55,35403.96588677667,Master,670.1766708285951,158.53093719745235,8,Clothing,West,1,7,12.885733008296405,None,1,7855.264102372224,456.58255915211134,2,1,3,0
51,67948.57252496737,PhD,669.7070284559829,275.1368640261453,4,Sports,South,1,5,11.595886613140213,None,0,29877.532275089703,1994.219906493681,3,3,1,0
55,47622.05640459545,Master,642.6710826729881,162.68218712110945,8,Sports,West,1,6,13.61337617179035,Gold,0,16670.861311096025,790.6574108765153,2,3,3,2
67,49590.43190735102,PhD,671.161291844211,141.3497380616722,10,Home,West,0,5,13.833348363721436,Silver,1,31738.06266995135,3089.31373192888,3,2,3,1
51,36000.98061390206,Bachelor,602.5690850568127,143.02226618897848,2,Home,South,1,5,22.32101315591239,None,0,15108.07101964556,2385.2688326159937,1,2,1,0
35,43350.766232127346,Master,655.4423126428948,67.16985851839317,9,Electronics,East,0,8,8.174849760480939,Platinum,0,23337.28366536041,2625.8052540546587,2,0,2,3
47,36727.95928959649,High School,665.7562253315165,235.36567853136543,9,Electronics,South,0,7,14.834845455066308,None,1,16785.697747751183,2326.192409878103,0,0,1,0
32,47405.809101148654,Bachelor,667.191012375231,62.66413412462373,10,Clothing,East,1,4,18.16173191371052,Gold,0,24931.332036363332,3823.213710275817,1,1,2,2
44,75675.62720213515,High School,667.925127706461,107.8667126550678,10,Home,South,0,3,24.9276725391719,Gold,1,41488.6837157594,2995.999779230805,0,2,1,2
68,29421.482856029656,Bachelor,676.9117900069936,44.33089931911002,6,Home,South,1,6,11.962828869607275,None,1,25473.01504269713,3826.021837015207,1,2,1,0
51,25796.579031848883,Master,703.9720759043032,193.54477304068303,4,Home,South,1,4,9.4204114637688,None,1,9698.662082832805,1105.0496583909712,2,2,1,0
69,72067.55491240413,PhD,723.7258537066261,188.72596547960958,4,Sports,North,0,8,18.614993290192125,Platinum,1,41409.30562974807,1588.5146926764041,3,3,0,3
55,46860.14484272201,Bachelor,647.5117386575866,175.4977840110227,6,Clothing,East,0,4,15.824290052363153,Platinum,0,24899.65764783423,-395.8110510855613,1,1,2,3
50,39963.908920101254,PhD,619.8399572305427,121.80667289970678,5,Electronics,North,1,4,13.896009584333607,Silver,1,16171.336144527639,1607.6119585252,3,0,0,1
41,65598.57031094114,Bachelor,627.8977793878448,112.08246849225199,6,Sports,South,1,12,17.188139468990656,Silver,1,29505.565061810445,1927.5510825432834,1,3,1,1
32,40915.766903947035,High School,655.6398539402536,234.82773976599307,7,Sports,West,1,3,19.30922103529999,Platinum,0,21872.395601921136,2376.7120669026153,0,3,3,3
47,77390.14570320403,High School,662.4039341091745,158.70860512186343,7,Sports,North,1,4,18.685199848193832,Silver,1,36292.06168683566,1454.9576144222615,0,3,0,1
59,60168.88807008904,Bachelor,641.5001966901272,223.72687411521085,9,Sports,East,1,4,16.50863332110313,Silver,0,29689.1209031115,2789.501120188847,1,3,2,1
68,42681.32887781446,PhD,615.1941667875053,133.6063485406833,8,Clothing,South,1,4,21.58402736142098,None,1,23743.89238589165,2788.742984241546,3,1,1,0
34,82359.62319898256,Master,657.1939586262906,213.57970570783118,6,Home,North,0,3,15.986976176321388,Platinum,1,53716.32344533795,1472.0278900607905,2,2,0,3
22,40914.27615494993,Master,689.0713310056985,297.7458527987048,6,Electronics,West,0,3,15.215604424853243,None,1,20679.56023590442,979.9678947486208,2,0,3,0
46,61131.430580139604,High School,709.7514732917782,243.96243502945873,5,Electronics,North,0,6,18.56945851046564,None,1,25044.848129644753,2047.507819210527,0,0,0,0
21,54489.38870609738,Master,652.128847344584,169.06896363376399,1,Sports,East,0,6,8.69735188528034,Silver,0,29354.640865369987,2038.422184038239,2,3,2,1
27,69526.11934098197,High School,659.3501088928283,219.28992277669454,9,Sports,North,1,5,18.078776448225582,None,0,31442.91298594529,1330.161248142566,0,3,0,0
34,73422.66795090279,Master,633.6650845576345,181.95011191023403,9,Clothing,West,0,6,13.483905341127207,Gold,0,46299.37414759485,1686.3914580352357,2,1,3,2
27,50480.0622359865,Bachelor,678.4280414812612,200.59101385210462,9,Sports,West,0,4,8.350073045309927,Silver,1,22834.466332131135,520.0408087967523,1,3,3,1
34,38698.73194480725,High School,637.5785682904593,175.57917108886224,8,Electronics,East,1,6,17.12592239980808,Gold,1,18561.35130810162,2624.1505539294435,0,0,2,2
37,56899.582144086744,High School,708.65639066206,187.67485955859567,10,Electronics,West,0,5,12.708637463531048,Silver,1,31664.360620539333,2646.632854892742,0,0,3,1
41,39834.26945371841,Bachelor,590.7066754032944,215.90700148056314,3,Home,South,1,4,6.9275785568502535,None,0,21453.638437579164,2012.0872035199422,1,2,1,0
22,80200.80871289935,High School,662.0185163773768,125.4980975313537,1,Home,West,1,3,10.644300254586266,Silver,1,46111.36690756169,2703.902010878031,0,2,3,1
51,52048.02996624106,Master,695.0553669595871,123.80908797575162,8,Electronics,South,1,3,23.448256586018566,Gold,0,28421.43303028179,2136.256514278654,2,0,1,2
23,44520.17673031837,Master,689.1917258161252,95.85930846265917,7,Electronics,North,1,5,12.216522655628626,Silver,0,33074.8220774597,3554.1660701891033,2,0,0,1
19,52770.204587973625,High School,814.6516831990248,79.97966716222176,5,Clothing,South,1,2,16.614841925359322,Gold,0,27672.56479254395,644.6916959096279,0,1,1,2
30,29793.10565705455,Master,697.4900012283954,108.70379808346405,10,Clothing,South,0,3,9.579357161781012,Platinum,1,21452.070648799436,2141.79043158519,2,1,1,3
60,35425.789422340225,PhD,629.7972701578994,211.9596880103097,7,Electronics,North,0,3,25.504642986258848,None,1,15426.63985637368,2963.3487486573235,3,0,0,0
60,68006.20861916638,High School,675.2267876455463,133.04093633810868,10,Sports,West,0,3,15.346684042362439,Gold,1,43937.222274004365,3552.100025829338,0,3,3,2
65,40146.58581542906,Bachelor,591.1876833266774,238.52108481733222,4,Home,South,1,8,11.579731094494095,Platinum,1,17494.81264471668,2890.075092746797,1,2,1,3
28,34296.3352597709,PhD,675.9700125351619,202.60353115644213,9,Electronics,West,0,3,19.425471599391805,None,0,24638.33448654964,900.4195942624103,3,0,3,0
68,58049.79128790929,High School,638.3471971499621,52.36218399214596,10,Sports,North,0,4,25.25099696025007,Platinum,0,33564.489308526376,467.3512649054769,0,3,0,3
64,67785.56231994496,Bachelor,725.7695137780081,249.12316881662673,2,Electronics,East,0,9,12.958703246333432,Gold,1,34406.12845282591,1919.7229409818215,1,0,2,2
40,60784.299659976,Master,652.5229862702232,260.8098984193782,9,Home,West,0,5,11.479776182447614,None,1,37970.50571199909,2321.71831000273,2,2,3,0
33,64940.715287087245,Bachelor,674.1617042102376,125.460299387386,9,Home,West,1,5,26.475803360267584,Platinum,1,31510.415679639907,2888.6350533449613,1,2,3,3
48,38648.073671458085,PhD,648.2221079297798,231.51436571712438,5,Clothing,East,0,4,14.38660978120193,Gold,0,26245.96582780551,894.9300449446434,3,1,2,2
28,28672.839998872343,Master,766.9425675926666,135.76263219431007,1,Clothing,East,1,4,13.816987981084846,Platinum,1,15306.666795060071,2549.138059014576,2,1,2,3
33,72520.0047793323,High School,663.9378616941044,207.32527825612516,7,Clothing,North,1,1,4.278099247971799,None,0,33393.92007453122,-733.7282639607502,0,1,0,0
25,45159.802417367966,Master,771.62785217396,105.16261947837758,10,Clothing,West,0,2,14.831681279287704,None,0,24221.241233335044,1198.006246977814,2,1,3,0
21,46237.50475317429,High School,720.7075881059134,65.51701605990675,10,Home,West,1,7,8.220270810604372,None,0,22429.27052602333,2799.3774246253374,0,2,3,0
57,69922.91212773586,High School,704.1033363667693,171.28871077902735,4,Sports,North,1,4,12.199534414259121,Gold,0,31828.87298310673,848.6893752794797,0,3,0,2
21,58343.4501410099,Bachelor,698.436657365876,190.7203290293873,9,Sports,West,1,5,4.928491830879398,Platinum,0,29436.65417106012,835.5168894947919,1,3,3,3
42,56838.31658122411,Bachelor,699.6898649108126,170.1740229789047,6,Sports,South,1,6,21.175742476853642,Platinum,0,29557.59181648343,1440.9769768471995,1,3,1,3
20,82475.03517351625,Bachelor,583.6163710327195,111.19770813330804,3,Electronics,South,1,6,7.666946237288267,Gold,0,28084.843052661385,2116.9922109222307,1,0,1,2
49,40347.22654429785,PhD,666.0558302924621,170.0075703401647,6,Clothing,South,1,6,5.296246786921898,None,1,21800.43119932672,879.8450742493685,3,1,1,0
20,63917.60192121856,PhD,722.2578985592161,220.19710644355504,10,Clothing,West,1,5,10.45891402241169,Silver,1,34764.324944068,1907.7163026965457,3,1,3,1
44,50855.19687345627,Bachelor,677.5551408262947,196.63302274080974,6,Home,South,0,7,21.236682332013167,None,1,32825.82714871263,1541.4214905043368,1,2,1,0
46,54028.88418294885,PhD,609.7405076598212,213.687577294941,5,Home,South,0,7,12.77503450232894,Silver,0,20974.438978369973,3139.5319996017197,3,2,1,1
49,72927.02639618798,Master,677.3797774711265,149.74135996593253,2,Electronics,North,1,5,13.443705925222138,None,0,30475.993368658746,1511.3192428304474,2,0,0,0
67,57617.53634434436,Master,765.2052758127745,287.87884360371197,10,Electronics,North,1,3,17.392244302146477,Gold,1,28915.13399367639,2142.2394848868826,2,0,0,2
68,58074.441185744494,PhD,742.3445857767359,111.78699975839146,10,Sports,East,0,10,14.241709191921482,Silver,0,25672.590849959342,2288.7371168403447,3,3,2,1
36,66087.61005964704,PhD,676.8997995316984,236.5670222815039,2,Home,East,0,3,21.189794106040836,Gold,0,27155.01130580294,1529.8627086427225,3,2,2,2
38,44525.70905685672,Master,727.5724638529043,288.64183197199714,7,Clothing,East,0,8,13.801849161846963,Silver,0,20355.826351536263,2724.10131432914,2,1,2,1
22,37411.85498991491,High School,661.6746489815974,236.06810695616716,2,Sports,East,0,4,13.883758775508142,Platinum,0,16986.82697644305,2916.0135772825247,0,3,2,3
35,34327.862089684495,Master,594.806420658664,184.81068297013775,6,Clothing,North,1,3,26.320966419154495,Silver,0,11145.682920869482,1458.534440141933,2,1,0,1
45,20504.65115935997,Master,633.7767005935223,160.37772150027655,5,Sports,North,1,7,15.275826996019768,Silver,0,4280.723238778056,2270.620305694236,2,3,0,1
59,80843.10694910484,PhD,758.1444384254099,277.70657382846923,4,Clothing,North,0,5,16.152853208832397,Silver,0,39914.95954050493,1125.5710591473317,3,1,0,1
39,33451.87451417475,Master,666.3003459085348,93.27688060537453,7,Electronics,South,0,7,13.947871362203841,Platinum,0,9622.79929463937,2520.901699501219,2,0,1,3
38,46681.19564621342,PhD,667.830801031249,127.24068047152673,8,Sports,South,0,10,2.85882759356452,Gold,0,16217.008428019251,2187.2230621300782,3,3,1,2
23,45847.80050166619,PhD,665.008090186256,170.1831675881209,4,Clothing,East,0,2,19.364351724694956,Platinum,0,23321.444509060366,1573.9593566526107,3,1,2,3
18,54611.10046713651,Bachelor,775.2068294786503,292.82403181339987,1,Clothing,South,1,6,23.3026626870393,Silver,0,33953.76610150815,2272.332403850072,1,1,1,1
22,62236.05818808945,Master,761.2979457681032,228.4825727030672,1,Home,West,0,3,21.278576584704084,None,0,34843.2357684393,2531.255665103678,2,2,3,0
58,62907.10232539618,High School,790.9390116724067,127.3965681117316,1,Sports,North,0,6,12.209591978430662,Platinum,1,37686.644365325505,3276.7878131020307,0,3,0,3
29,41253.83842146592,Bachelor,672.0477394799974,176.72692209613223,1,Clothing,East,0,5,14.133963880894687,None,0,11701.617885057554,2336.582175895684,1,1,2,0
43,47493.174293203825,PhD,694.7812244373548,153.92576419277793,5,Home,East,1,3,16.74593613927359,Platinum,0,15763.583321638094,2858.310365683743,3,2,2,3
63,54238.69925732449,PhD,604.1678725289604,146.76582558248487,4,Clothing,West,1,6,16.56967672482676,Platinum,1,26292.600545360863,3986.75536226178,3,1,3,3
51,46269.633107246795,High School,753.8467213059137,273.4167168917584,9,Sports,South,1,4,18.40484878472762,Silver,1,26395.926731737818,971.1342600283492,0,3,1,1
66,74110.18364029989,PhD,621.6110224366032,97.11926530523708,3,Electronics,East,0,6,16.01530677448174,Gold,1,40365.31118263343,3276.9224632245187,3,0,2,2
31,57364.62427457377,Master,690.8387781881314,320.658564180078,7,Sports,South,0,3,13.193360733181184,Gold,0,22021.486459384178,1061.9513957302484,2,3,1,2
43,61023.16679074726,Bachelor,625.1348736183578,262.1172267638467,8,Sports,South,0,3,15.684728043188848,Silver,0,36250.11852025593,1256.449491185991,1,3,1,1
62,59943.21903001119,PhD,650.5566586630651,281.8146252952773,6,Clothing,West,1,5,19.99392624145709,Platinum,1,28664.865955449655,2062.6003274233453,3,1,3,3
44,67602.10786227987,PhD,638.136878447515,165.27953659810564,10,Clothing,East,1,7,29.581392320735898,Gold,1,36829.69259295254,1327.5691671771951,3,1,2,2
26,52715.3233805556,High School,649.606236966209,188.7544460690668,1,Sports,South,0,4,12.50529384254412,Gold,1,23412.27390262869,1124.36796037992,0,3,1,2
43,30547.5207806623,Master,653.0438648425511,92.5136139106466,8,Home,South,0,9,16.13102281162035,Gold,0,7735.071953730512,1909.495262422224,2,2,1,2
64,55995.31927628962,PhD,652.5865602537461,160.65031946998977,10,Home,West,1,3,13.183593858607697,Silver,0,31286.885411777446,1756.351017678922,3,2,3,1
39,40229.64659312257,High School,721.6666955890154,237.02411357323632,3,Home,West,0,8,16.537758051825335,None,1,22623.057725562907,1291.7972775705416,0,2,3,0
64,42070.74977375365,PhD,624.756860346874,297.2047296336047,8,Clothing,South,0,4,19.878263193940526,None,0,14887.253138945269,1136.9839505848686,3,1,1,0
47,58795.4602813264,High School,691.0270713506933,116.96323873981612,4,Clothing,West,0,5,13.959381321448538,None,0,26156.86655470543,3411.04929247545,0,1,3,0
60,68574.24607150453,High School,740.897957615278,172.58705472610507,8,Sports,South,1,8,4.769838322413003,None,1,36877.55866632325,859.7997055024407,0,3,1,0
65,50319.073651040926,Master,654.3401817743302,188.65255848256083,1,Electronics,East,0,5,20.142868616754324,None,1,26289.7148660525,1929.820433559394,2,0,2,0
34,54632.49518898446,PhD,644.10405546262,95.31580983556361,3,Clothing,North,0,5,15.65209553754656,Gold,1,29924.70845104296,3063.5226816767163,3,1,0,2
43,75533.22416952858,Master,668.4737687409875,244.35119313188002,6,Sports,West,0,4,13.289839862673299,Gold,0,35224.84513872727,2779.447299575564,2,3,3,2
53,53611.297692328524,High School,738.9862604180355,145.7007251193043,9,Sports,North,0,5,12.173562371930068,Platinum,0,34021.28342167216,2249.6149472947127,0,3,0,3
18,89025.24671270592,Bachelor,689.7053815476679,185.3457236617232,2,Electronics,South,1,6,16.55602406222433,Gold,0,43076.87110553105,1318.7580598886257,1,0,1,2
25,58482.64468447316,PhD,653.4392852696201,166.10379710660916,1,Home,South,1,5,11.520634647086476,Silver,0,16504.03377704897,1918.7459337742464,3,2,1,1
66,23588.558612662735,Bachelor,704.193832559402,140.79961207102443,10,Sports,South,1,6,12.104964800690393,Platinum,0,11448.974005773467,981.5296343530504,1,3,1,3
52,61300.12431656799,PhD,624.8853925081788,199.4716260889584,3,Sports,North,0,7,8.756906816979122,Gold,1,33814.7757941317,1725.2653846655614,3,3,0,2
69,55717.37577324166,Master,714.0679755221474,183.82928160739831,4,Sports,South,1,4,11.58818439904374,Platinum,0,28424.071419128722,1830.832189172696,2,3,1,3
32,69346.29131124119,Master,700.4303653850884,172.1106588291001,5,Home,West,0,6,18.154318794187606,Platinum,0,32659.96513285332,1738.6969173275963,2,2,3,3
64,60097.72026904937,Master,664.6095764430557,145.3653783739743,3,Home,East,1,3,8.094149705197811,None,1,19340.266776719356,1301.590132002581,2,2,2,0
39,47923.16024024339,Master,638.0707100776384,223.96435030872166,10,Electronics,East,0,4,20.76033671666012,Platinum,1,20791.716110051944,261.21890425560923,2,0,2,3
31,31635.526455659514,Master,635.6659538858271,324.02129513692137,2,Clothing,West,1,7,9.105233735799784,Gold,1,12180.007535905044,3192.9532547824424,2,1,3,2
43,46864.65114070962,Bachelor,706.7408668172955,210.49154246293455,2,Home,East,1,6,15.74967906904504,None,1,19256.37056688175,2999.6695973542182,1,2,2,0
45,37242.1931868605,Master,741.4490251244531,274.70886611833464,7,Clothing,North,1,2,17.424744038007198,Gold,0,20720.914865468225,2852.1543051845656,2,1,0,2
40,41292.14825292916,High School,648.1346126485603,95.7333556134903,9,Clothing,South,0,7,19.12320976799856,None,0,19118.9589094605,2338.419258488269,0,1,1,0
31,58828.67606630914,High School,702.9193351775742,211.8321079470327,10,Home,South,0,8,19.124459642414173,Gold,1,36482.71356100004,2111.4625675875845,0,2,1,2
41,75048.56756527109,Bachelor,575.6486490698966,117.69737607717,2,Sports,South,0,3,14.579865715121564,None,0,36456.48505916343,1269.4146108032605,1,3,1,0
19,55920.07294734471,PhD,650.7691134671401,89.2306304351074,7,Electronics,North,1,7,14.142241804758578,None,1,33179.45741434034,1354.2736964597084,3,0,0,0
62,32061.754069472234,High School,678.447053356455,144.54714444057228,7,Clothing,North,0,6,17.982671657458674,Silver,0,17223.202031904802,3529.755470328795,0,1,0,1
43,56669.040023302114,PhD,634.5158291509083,289.39245008101796,7,Sports,North,0,9,16.39013651669715,Gold,0,29833.57948830057,3652.8073447644165,3,3,0,2
31,67949.47229968477,Bachelor,633.1746812605202,271.2511871502234,3,Home,West,0,5,13.270892884644777,Platinum,0,30660.411689013512,1756.3465990225654,1,2,3,3
68,40853.25643520927,PhD,646.6110221765557,218.22535415407998,7,Clothing,North,0,6,16.85486279234308,None,1,13793.459425309593,2126.1641753333392,3,1,0,0
24,47989.742499906235,PhD,694.6096364163186,85.04745800825519,1,Clothing,East,0,4,14.164360742170015,Gold,1,23708.23747890275,2669.9215552427268,3,1,2,2
20,50220.32292093796,PhD,670.6335490796813,185.27895114590473,10,Clothing,West,0,4,11.997322956694525,None,0,33624.3948867298,2033.4665620402457,3,1,3,0
64,38226.5253037664,PhD,568.0884383337514,222.62750066763016,1,Sports,West,1,6,13.108297397740017,Silver,0,15939.777244839795,2258.634554864931,3,3,3,1
40,59724.20650765789,Bachelor,573.9649923682467,213.16521721839484,5,Sports,West,1,4,17.432094159246404,Silver,1,25855.25124199167,1900.2007379717938,1,3,3,1
63,48185.77777088327,High School,649.6567411071412,61.71548123894408,2,Sports,North,0,5,10.359561924693626,Silver,1,23333.289737656247,1144.0640954485393,0,3,0,1
60,56292.98665860542,Master,702.8843293026777,133.22616139850962,9,Clothing,West,1,2,20.531678467404987,Silver,0,36027.43304951677,1686.987619518326,2,1,3,1
64,36687.6173329685,PhD,542.6247578637383,195.19416768884625,7,Clothing,North,1,4,12.21363206818065,Platinum,0,21358.493495122162,1955.9337555779807,3,1,0,3
62,43438.125495148844,High School,655.0134911924184,240.22181821378925,4,Electronics,North,0,5,3.7005391304701227,Platinum,1,27890.377378613564,-445.70068131903327,0,0,0,3
35,60835.72036741657,High School,653.687607174129,35.29041341750403,4,Electronics,West,0,6,17.76271158532358,None,0,20636.164209947667,2035.0132606091559,0,0,3,0
55,44407.502718623495,Bachelor,749.4168889104224,187.84070183901062,2,Sports,South,1,5,1.4926980659289129,Gold,1,17180.598613367256,4350.065879428027,1,3,1,2
